Computer_Idn,Manufacturer,Chipset,NumSlots,FRUGrpIndex,OPGrpIndex,MaxCPU,ProductName,MBVersion,SerialNum,BusSpeed,PCISlots,PCISlotsAvail
5802,HP,NULL,NULL,NULL,NULL,2808,8079,KBC Version 85.77,PFLAA00WB552Z5,2133,1,1
5805,LENOVO,NULL,NULL,NULL,NULL,2801,20EF000MUS,SDK0E50510 WIN,W1KS58R10HN,1600,0,0
5815,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.41,PGDUF00WBAM0TO,2133,0,0
5816,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,1
5830,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.41,PGDUF00WBAM0TT,2133,0,0
5839,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A00,/JGJQQ32/CN1296355G02EA/,1600,0,0
5842,LENOVO,NULL,NULL,NULL,NULL,2112,20L8S19L0Z,SDK0J40675 WIN,L1HF84G00TP,2400,0,0
5843,LENOVO,NULL,NULL,NULL,NULL,2112,20L8S19L0Z,SDK0J40675 WIN,L1HF84G00AB,2400,0,0
5844,Dell Inc.,NULL,NULL,NULL,NULL,2496,0DGYY5,A01,/JV9LL72/CN1296362L0015/,2133,0,0
5854,HP,NULL,NULL,NULL,NULL,2592,8079,KBC Version 85.77,PELJT00WB2402E,2133,1,1
5855,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVEA00WB9E5E1,1600,1,1
5856,LENOVO,NULL,NULL,NULL,NULL,2112,20L8S19L0Z,SDK0J40675 WIN,L1HF84G009Y,2400,0,0
5872,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF83D0124,1867,0,0
5875,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,22DA,KBC Version 92.17,PENEU00WB8M11G,1600,1,1
5878,Dell Inc.,NULL,NULL,NULL,NULL,2301,0D8H72,A01,/45FTD72/CN129635C80989/,1600,0,0
5881,LENOVO,NULL,NULL,NULL,NULL,2808,20ENS0JY00,SDK0J40697 WIN,L1HF68501PH,2133,0,0
5888,Dell Inc.,NULL,NULL,NULL,NULL,2295,NULL,NULL,/3J63R72/              /,1600,0,0
5889,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WBA01ZT,2133,0,0
5892,LENOVO,NULL,NULL,NULL,NULL,2694,20AR0011CD,0B98417 PRO,1ZSUK49T3J1,1600,0,0
5898,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF83B01AG,1867,0,0
5913,LENOVO,NULL,NULL,NULL,NULL,2808,20FB002LUS,SDK0J40705 WIN,W1KS73K10H7,1867,0,0
5921,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF833000S,1867,0,0
5932,LENOVO,NULL,NULL,NULL,NULL,2808,20HJS4N000,SDK0J40697 WIN,L1HF84E0272,2400,0,0
5938,LENOVO,NULL,NULL,NULL,NULL,1992,20KH006KUK,SDK0J40697 WIN,L1HF84E00DV,2133,0,0
5942,LENOVO,NULL,NULL,NULL,NULL,2904,20HES89900,SDK0J40697 WIN,L1HF83X0131,2133,0,0
5943,LENOVO,NULL,NULL,NULL,NULL,2904,20HES89900,SDK0J40697 WIN,L1HF83X00K4,2133,0,0
5945,LENOVO,NULL,NULL,NULL,NULL,2904,20HES89900,SDK0J40697 WIN,L1HF83X01J2,2133,0,0
5946,LENOVO,NULL,NULL,NULL,NULL,2904,20HES89900,SDK0J40697 WIN,L1HF83X003Z,2133,0,0
5947,LENOVO,NULL,NULL,NULL,NULL,2904,20HES89900,SDK0J40697 WIN,L1HF83X014E,2133,0,0
5955,Dell Inc.,NULL,NULL,NULL,NULL,3001,0PXPYJ,A00,/BW3RP72/CN129636460187/,1600,0,0
5956,Dell Inc.,NULL,NULL,NULL,NULL,3501,0HHV7N,A00,/5MGZHB2/CN7220064D001R/,2133,1,1
5970,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,22DA,KBC Version 92.15,PENEU00WB9U0YV,1600,1,1
5975,Dell Inc.,NULL,NULL,NULL,NULL,2501,0DGYY5,A01,/7K6KL72/CN1296362K004E/,2133,0,0
5976,Dell Inc.,NULL,NULL,NULL,NULL,2901,0M1YNP,A00,/1RRFFC2/CN1296365S002A/,2133,0,0
5977,Dell Inc.,NULL,NULL,NULL,NULL,2496,0T6HHJ,A00,/3GVGKC2/CN1296367R1104/,2133,0,0
5978,LENOVO,NULL,NULL,NULL,NULL,2904,20HR0068FR,SDK0J40697 WIN,L3HF82V01B7,1867,0,0
5981,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF7AV00G8,1867,0,0
5985,HP,NULL,NULL,NULL,NULL,2496,80FA,KBC Version 01.72,PFUFP038J6003F,2133,1,1
5987,Dell Inc.,NULL,NULL,NULL,NULL,2101,0WN7Y6,A01,/630SM02/CN7220043O01ES/,1866,1,1
5991,Dell Inc.,NULL,NULL,NULL,NULL,2901,0M1YNP,A00,/5L32RC2/CN129636A80016/,2133,0,0
5994,LENOVO,NULL,NULL,NULL,NULL,2808,20FB002LUS,SDK0J40705 WIN,W1KS6C710PG,1867,0,0
5999,LENOVO,NULL,NULL,NULL,NULL,2904,20HR0068GE,SDK0J40697 WIN,L3HF7BG01JB,1867,0,0
6001,LENOVO,NULL,NULL,NULL,NULL,2808,20F9005AUS,SDK0J40697 WIN,L1HF6680594,2133,0,0
6002,Dell Inc.,NULL,NULL,NULL,NULL,3501,0K240Y,A02,/6VJ6182/CN7220059P00KR/,2133,1,1
6004,Dell Inc.,NULL,NULL,NULL,NULL,3501,0K240Y,A02,/6VJ4182/CN7220059P01DJ/,2133,1,1
6007,Microsoft Corporation,NULL,NULL,NULL,NULL,2500,Virtual Machine,Hyper-V UEFI Release v1.0,0223-3727-2442-9845-2596-8053-72,NULL,0,0
6010,Dell Inc.,NULL,NULL,NULL,NULL,2701,0PXPYJ,A00,/BDYLP72/CN129636470005/,1600,0,0
6012,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/CZ13S72/CN1296365D0047/,2133,0,0
6013,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,22DA,KBC Version 92.17,PENEU00WB9V3P4,1600,1,1
6018,Dell Inc.,NULL,NULL,NULL,NULL,2701,0HF9PT,A00,/3W90W32/CN1296357Q009B/,1600,0,0
6022,Microsoft Corporation,NULL,NULL,NULL,NULL,2200,Virtual Machine,Hyper-V UEFI Release v1.0,7232-3635-5361-0873-5488-1578-85,NULL,0,0
6024,Microsoft Corporation,NULL,NULL,NULL,NULL,2500,Virtual Machine,Hyper-V UEFI Release v1.0,7232-3635-5361-0873-5488-1578-85,NULL,0,0
6025,LENOVO,NULL,NULL,NULL,NULL,2601,24382HU,Not Defined,1ZM6528W2V1,1600,0,0
6031,LENOVO,NULL,NULL,NULL,NULL,2808,20EN001TUS,SDK0J40705 WIN,L1HF67C01G9,2133,0,0
6036,LENOVO,NULL,NULL,NULL,NULL,2496,20F5S37401,SDK0J40685 WIN,L1HF69201D9,2133,0,0
6038,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.58,PEVMN00WB211SS,1600,1,1
6048,LENOVO,NULL,NULL,NULL,NULL,2112,20L8S59802,SDK0J40675 WIN,L1HF84V02YG,2400,0,0
6052,LENOVO,NULL,NULL,NULL,NULL,2808,20EQS4NF00,SDK0J40697 WIN,L1HF75N014H,2133,0,0
6055,LENOVO,NULL,NULL,NULL,NULL,2808,20EQS4NF00,SDK0J40697 WIN,L1HF6BF01AV,2133,0,0
6057,LENOVO,NULL,NULL,NULL,NULL,1992,20KH006JPB,SDK0J40697 WIN,L1HF85M014G,2133,0,0
6058,LENOVO,NULL,NULL,NULL,NULL,2394,20BG0011US,0B98401 WIN,W1KS48V105L,1600,0,0
6062,LENOVO,NULL,NULL,NULL,NULL,2904,20HJS05P0D,SDK0J40675 WIN,L1HF7BG0064,2400,0,0
6063,LENOVO,NULL,NULL,NULL,NULL,1992,20L7CTO1WW,SDK0J40697 WIN,L1HF86600HT,2400,0,0
6064,Dell Inc.,NULL,NULL,NULL,NULL,2295,0NC6G7,A01,/FNRKQ72/CN1296364J0027/,1600,0,0
6065,LENOVO,NULL,NULL,NULL,NULL,2601,20CM001UFR,SDK0E50510 WIN,L1HF4CH0007,1600,0,0
6066,LENOVO,NULL,NULL,NULL,NULL,2712,20HR0023IX,SDK0J40697 WIN,L3HF7740143,1867,0,0
6067,LENOVO,NULL,NULL,NULL,NULL,2594,20BS0035US,SDK0E50510 WIN,W1KS5871026,1600,0,0
6071,Dell Inc.,NULL,NULL,NULL,NULL,3501,0K240Y,A02,/C6GX082/CN7220059N01G1/,2133,1,1
6076,Hewlett-Packard,NULL,NULL,NULL,NULL,2501,2253,KBC Version 03.12,PENNRI21V8WLI2,1600,1,1
6078,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVMN00WB9F15T,1600,1,1
6080,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.69,PGMRHH21WAACRH,2400,0,0
6085,Dell Inc.,NULL,NULL,NULL,NULL,2501,091TRH,A00,/521TTZ1/CN1296341O044F/,1600,0,0
6086,LENOVO,NULL,NULL,NULL,NULL,2701,244757G,Win8 Pro DPK TPG,1ZSF637Z1EH,1600,0,0
6091,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,225A,KBC Version 96.58,PEVDF00WB9V4CZ,1600,1,1
6094,Dell Inc.,NULL,NULL,NULL,NULL,2801,0K4CNR,A00,/5WL4R72/CN1296364R02FE/,2133,0,0
6095,Dell Inc.,NULL,NULL,NULL,NULL,2808,0T6HHJ,A00,/25RQDC2/CN1296365G0108/,2133,0,0
6097,LENOVO,NULL,NULL,NULL,NULL,1734,438923U,NULL,1ZHTX07C8S3,1066,0,0
6102,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A01,/J6RPP72/CN1296364602CA/,1600,0,0
6103,Dell Inc.,NULL,NULL,NULL,NULL,2901,01NJ1T,A00,/7LNWK72/CN1296363C0102/,2133,0,0
6105,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.58,PEVDQ00WB9D0EF,1600,1,1
6110,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84592322173636A,1867,0,0
6115,Intel Corporation,NULL,NULL,NULL,NULL,1695,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6117,LENOVO,NULL,NULL,NULL,NULL,2904,20HJS05P0D,SDK0J40675 WIN,L1HF796000Z,2400,0,0
6118,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,1631,KBC Version 01.3B,PCDJKB77V2K1R4,1333,1,1
6119,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF83203K5,1867,0,0
6123,LENOVO,NULL,NULL,NULL,NULL,2496,20F5S37401,0B98417  WIN,L1HF7410147,2133,0,0
6125,Microsoft Corporation,NULL,NULL,NULL,NULL,2095,Virtual Machine,7.0,6349-3334-1427-4749-5988-6431-22,NULL,0,0
6126,Dell Inc.,NULL,NULL,NULL,NULL,3001,0PXPYJ,A00,/6KXJ362/CN129635A90008/,1600,0,0
6127,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A00,/DT19462/CN129635AG0700/,1600,0,0
6130,Dell Inc.,NULL,NULL,NULL,NULL,2295,0R1VJD,A04,/3XM8Z52/CN1296363DA693/,1600,0,0
6134,HP,NULL,NULL,NULL,NULL,1992,83B2,KBC Version 04.4D.00,PGWHV00WBAV0ZW,2400,0,0
6149,Dell Inc.,NULL,NULL,NULL,NULL,2701,0N8J4R,A01,/6ZS5MC2/CN1296368B000D/,2133,0,0
6150,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.34,PGDUF00WB6812Q,2133,0,0
6151,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0018GE,SDK0J40697 WIN,L1HF85P006D,2400,0,0
6155,Hewlett-Packard,NULL,NULL,NULL,NULL,2301,1991,KBC Version 15.59,PEGYP00WD7D0F0,1600,1,1
6156,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVMN00WB210HH,1600,1,1
6157,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.41,PGDUF00WB78085,2133,0,0
6158,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84595321683642A,1867,0,0
6159,LENOVO,NULL,NULL,NULL,NULL,2808,20HH000TUS,SDK0J40697 WIN,L1HF82700YD,2400,0,0
6163,Hewlett-Packard,NULL,NULL,NULL,NULL,3401,1494,NULL,MXL2071VG8,1333,3,3
6167,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.63,PGMRHH21W95W2W,2400,0,0
6169,Hewlett-Packard,NULL,NULL,NULL,NULL,3601,1998,NULL,CZC5130571,1600,0,0
6170,Dell Inc.,NULL,NULL,NULL,NULL,2712,00D283,A00,/1QBTK72/CN12963697001C/,2133,0,0
6171,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.34,PGDUF00WB860AQ,2133,0,0
6173,HP,NULL,NULL,NULL,NULL,2400,8079,KBC Version 85.77,PFKZT00WB47HL1,2133,1,1
6184,Dell Inc.,NULL,NULL,NULL,NULL,2501,091TRH,A00,/531TTZ1/CN1296341O045B/,1600,0,0
6187,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVDQ00WB8Y1HV,1600,1,1
6191,LENOVO,NULL,NULL,NULL,NULL,2808,20F9005AUS,SDK0J40697 WIN,L1HF65W00ZE,2133,0,0
6192,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS68Z11MB,1867,0,0
6194,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.55,PEVEA00WB9E497,1600,1,1
6200,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A01,/8TM9P72/CN1296363U048C/,1600,0,0
6204,LENOVO,NULL,NULL,NULL,NULL,2694,20A7002QUS,SDK0E50510 WIN,W1KS48C10JW,1600,0,0
6209,LENOVO,NULL,NULL,NULL,NULL,2904,20HCA00QUS,SDK0J40697 WIN,W1KS77S1065,2133,0,0
6210,LENOVO,NULL,NULL,NULL,NULL,2904,20HHCT01WW,0B98417 PRO,L1HF791001H,2400,0,0
6212,LENOVO,NULL,NULL,NULL,NULL,2904,20HR005FUS,SDK0J40697 WIN,L3HF79P007M,1867,0,0
6214,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF83D00SD,1867,0,0
6217,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS68Z11CF,1867,0,0
6224,LENOVO,NULL,NULL,NULL,NULL,2808,20FB006BPB,SDK0J40697 WIN,W1KS69X10GX,1867,0,0
6228,Intel Corporation,NULL,NULL,NULL,NULL,2400,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6229,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF832007Y,1867,0,0
6232,Dell Inc.,NULL,NULL,NULL,NULL,2295,0V8RX3,A00,/DHY1362/CN129635A100B8/,1600,0,0
6236,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,22DA,KBC Version 92.17,PENEU00WB9H5EK,1600,1,1
6237,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A00,/2FRY362/CN129635AF0DE7/,1600,0,0
6238,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF82B00HZ,1867,0,0
6239,HP,NULL,NULL,NULL,NULL,2592,80D5,KBC Version 10.64,PFTDKI31T410D1,2133,1,1
6240,LENOVO,NULL,NULL,NULL,NULL,2808,20EQS4NF00,SDK0J40697 WIN,L1HF737007V,2133,0,0
6242,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.41,PGDUF00WB870H9,2133,0,0
6245,LENOVO,NULL,NULL,NULL,NULL,2501,20BG0045UK,SDK0E50510 WIN,W1KS48K125S,1600,0,0
6246,LENOVO,NULL,NULL,NULL,NULL,2904,20HR002MUK,SDK0J40697 WIN,L3HF77S006A,1867,0,0
6248,LENOVO,NULL,NULL,NULL,NULL,2808,20ENS0D700,SDK0J40697 WIN,L1HF67C008M,2133,0,0
6252,LENOVO,NULL,NULL,NULL,NULL,2794,20EF000MUS,SDK0E50510 WIN,W1KS5691154,1600,0,0
6253,LENOVO,NULL,NULL,NULL,NULL,2904,20HNS0AA00,SDK0J40697 WIN,L1HF75S00YX,2133,0,0
6254,LENOVO,NULL,NULL,NULL,NULL,2801,20EF000MUS,SDK0E50510 WIN,W1KS5CA124P,1600,0,0
6258,HP,NULL,NULL,NULL,NULL,2808,80FA,KBC Version 01.72,PFUFQ018J610OZ,2133,1,1
6259,LENOVO,NULL,NULL,NULL,NULL,2808,20FBS0T800,SDK0J40697 WIN,W1KS6B812CW,1867,0,0
6260,LENOVO,NULL,NULL,NULL,NULL,2808,20EQS4NF00,SDK0J40697 WIN,L1HF75J005S,2133,0,0
6262,HP,NULL,NULL,NULL,NULL,2808,80D4,KBC Version 11.73,PFPLHK3MY36XPZ,2133,1,1
6263,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF79T00GJ,1867,0,0
6266,Dell Inc.,NULL,NULL,NULL,NULL,2594,0D99Y3,A00,/FSCTT32/CN129635720024/,1600,0,0
6268,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A01,/CNS5Q72/CN1296364D017B/,1600,0,0
6272,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS65D10XL,1867,0,0
6273,Hewlett-Packard,NULL,NULL,NULL,NULL,2501,198F,KBC Version 15.55,PDXVC00WB7Y9AH,1600,1,1
6274,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS6AJ1014,1867,0,0
6277,Hewlett-Packard,NULL,NULL,NULL,NULL,2501,2253,KBC Version 03.12,PENNRK21U9C4UZ,1600,1,1
6278,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0015UK,SDK0J40697 WIN,L1HF77A006G,2400,0,0
6281,LENOVO,NULL,NULL,NULL,NULL,2112,20KH002FUS,SDK0J40697 WIN,L1HF84901B6,2133,0,0
6283,LENOVO,NULL,NULL,NULL,NULL,3701,102F,SDK0J40705 WIN 3425072762099,NULL,2400,1,1
6285,LENOVO,NULL,NULL,NULL,NULL,3096,20HJS0PA00,SDK0J40697 WIN,L1HF76300GP,2400,0,0
6287,LENOVO,NULL,NULL,NULL,NULL,2112,20L8S19L0Z,SDK0J40675 WIN,L1HF84G007V,2400,0,0
6288,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.41,PGDUF00WBAM10B,2133,0,0
6290,HP,NULL,NULL,NULL,NULL,2400,8079,KBC Version 85.77,PFKZT00WB850D0,2133,1,1
6291,Dell Inc.,NULL,NULL,NULL,NULL,2712,00D283,A00,/246ZR72/CN1296365C002E/,2133,0,0
6294,Dell Inc.,NULL,NULL,NULL,NULL,2501,0V120R,A00,/J8CGXZ1/CN1296343R0017/,1600,0,0
6295,HP,NULL,NULL,NULL,NULL,3408,82A5,KBC Version 06.15,PGAQK0EK992JZN,2400,0,0
6297,LENOVO,NULL,NULL,NULL,NULL,2904,20HES89900,SDK0J40697 WIN,L1HF83X01K9,2133,0,0
6299,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A01,/BPS5Q72/CN1296364D0186/,1600,0,0
6303,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84592310408644A,1867,0,0
6304,LENOVO,NULL,NULL,NULL,NULL,2496,20FAS1P302,SDK0J40675 WIN,L1HF74702BK,2133,0,0
6306,HP,NULL,NULL,NULL,NULL,2592,80D5,KBC Version 10.6E,PFTDKO2MY69BWA,2133,1,1
6308,LENOVO,NULL,NULL,NULL,NULL,2601,2347G5C,NULL,1ZLMB26F2MJ,1600,0,0
6309,Dell Inc.,NULL,NULL,NULL,NULL,2801,0FVDR2,A00,/104RK32/CN1296351U0002/,1600,0,0
6310,LENOVO,NULL,NULL,NULL,NULL,2808,20HJS4N000,SDK0J40697 WIN,L1HF84E01SX,2400,0,0
6311,LENOVO,NULL,NULL,NULL,NULL,1992,20KH006KUK,SDK0J40697 WIN,L1HF84T0058,2133,0,0
6313,LENOVO,NULL,NULL,NULL,NULL,1992,20KH006KUK,SDK0J40697 WIN,L1HF84T00KT,2133,0,0
6314,LENOVO,NULL,NULL,NULL,NULL,1992,20KH006KUK,SDK0J40697 WIN,L1HF84T0094,2133,0,0
6317,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.39,PGMRHH21V837EF,2400,0,0
6318,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0018UK,SDK0J40697 WIN,L1HF75C0023,2400,0,0
6319,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0018UK,SDK0J40697 WIN,L1HF75C00D3,2400,0,0
6323,NULL,NULL,NULL,NULL,NULL,2800,NULL,NULL,NULL,NULL,0,0
6324,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/7C34PC2/CN1296368O0847/,2133,0,0
6325,Dell Inc.,NULL,NULL,NULL,NULL,3101,0C68TV,A00,/D5W383X/CN7360419Q01TZ/,1333,1,1
6326,LENOVO,NULL,NULL,NULL,NULL,1801,3460CJG,Win8 Pro DPK TPG,1ZSG336T2F2,1333,0,0
6327,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVMN00WB9H0BZ,1600,1,1
6330,LENOVO,NULL,NULL,NULL,NULL,1992,20L5000AUK,SDK0J40697 WIN,L1HF838007T,2400,0,0
6332,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0018UK,SDK0J40697 WIN,L1HF84900GV,2400,0,0
6334,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0018UK,SDK0J40697 WIN,L1HF84B000G,2400,0,0
6335,Dell Inc.,NULL,NULL,NULL,NULL,2701,085VV3,A01,/8Y86M32/CN1296353F0005/,1600,0,0
6338,LENOVO,NULL,NULL,NULL,NULL,2904,20HCA00QUS,SDK0J40697 WIN,W1KS78M1033,2133,0,0
6339,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF77K00TX,1867,0,0
6340,Dell Inc.,NULL,NULL,NULL,NULL,3501,0K240Y,A03,/7MBR282/CN722005BK0145/,2133,1,1
6341,Dell Inc.,NULL,NULL,NULL,NULL,2701,0KRMDW,A00,/1J2BT32/CN129635710022/,1600,0,0
6342,Dell Inc.,NULL,NULL,NULL,NULL,3001,0PXPYJ,A00,/6YH0062/CN1296358R01F0/,1600,0,0
6343,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A00,/GM52V32/CN129635790542/,1600,0,0
6345,LENOVO,NULL,NULL,NULL,NULL,1992,20KH006KUK,SDK0J40697 WIN,L1HF84T005G,2133,0,0
6346,LENOVO,NULL,NULL,NULL,NULL,1992,20KH006KUK,SDK0J40697 WIN,L1HF84T0066,2133,0,0
6349,LENOVO,NULL,NULL,NULL,NULL,1992,20KH006KUK,SDK0J40697 WIN,L1HF84T0051,2133,0,0
6350,LENOVO,NULL,NULL,NULL,NULL,1992,20KH006KUK,SDK0J40697 WIN,L1HF84T00VJ,2133,0,0
6352,Parallels Software International Inc.,NULL,NULL,NULL,NULL,2794,Parallels Virtual Platform,NULL,NULL,667,5,NULL
6354,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.41,PGDUF00WB790DR,2133,0,0
6356,Apple Inc.,NULL,NULL,NULL,NULL,2501,Mac-06F11F11946D27C5,"MacBookPro11,5",C02521300SDGF2C1S,1600,0,0
6359,LENOVO,NULL,NULL,NULL,NULL,2808,20FCS1PS00,SDK0J40705 WIN,W1KS64Y108S,1867,0,0
6360,Dell Inc.,NULL,NULL,NULL,NULL,3501,0K240Y,A03,/7M9M282/CN722005BK01BD/,2133,1,1
6362,LENOVO,NULL,NULL,NULL,NULL,2893,20AW0009CD,SDK0A46860 PRO,L1HF3CK024J,1600,0,0
6363,Dell Inc.,NULL,NULL,NULL,NULL,2496,0T6HHJ,A00,/HMVKHC2/CN1296366Q05C0/,2133,0,0
6364,Dell Inc.,NULL,NULL,NULL,NULL,2496,0T6HHJ,A00,/3XR0NC2/CN12963691014D/,2133,0,0
6365,LENOVO,NULL,NULL,NULL,NULL,2712,20ENS17F00,SDK0J40705 WIN,L1HF6CV00J7,2133,0,0
6366,Dell Inc.,NULL,NULL,NULL,NULL,2601,091TRH,A00,/HZ36M12/CN1296349A002C/,1600,0,0
6367,LENOVO,NULL,NULL,NULL,NULL,2808,20HJS4N000,SDK0J40697 WIN,L1HF84E007X,2400,0,0
6368,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6369,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6370,HP,NULL,NULL,NULL,NULL,2808,8079,KBC Version 85.77,PFLAA00WB611KN,2133,1,1
6371,LENOVO,NULL,NULL,NULL,NULL,2601,24382JU,Not Defined,1ZSF53375LA,1600,0,0
6372,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6373,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF7AV0163,1867,0,0
6375,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVMN00WB9GCQ9,1600,1,1
6377,Microsoft Corporation,NULL,NULL,NULL,NULL,2904,Virtual Machine,Hyper-V UEFI Release v3.0,4883-0920-1569-4372-8025-8200-54,NULL,0,0
6378,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6379,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6380,Intel Corporation,NULL,NULL,NULL,NULL,1696,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6381,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6382,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6383,Intel Corporation,NULL,NULL,NULL,NULL,1696,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6384,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6385,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6386,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6387,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6388,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
6389,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
