Computer_Idn,AssetTag,ServiceTag,ExpressServiceCode,SerialNum,Model,ModelNum,Manufacturer,ChassisType,SalesOrderNumber,ManufactureDate,SystemVersion,HasBattery,CmmGuid,CmmSnmpPort,CmmSlimPort,CmmLocation,IPMIVersion,BMCFirmwareVersion,SDRVersion,SDRFile,SDRPackage,SDRTimeStamp,AMTVersion,ChassisName,BoardName,BackplaneVersion,ESMVersion,OpenManageSupport,OpenManageSupportedComponenets,OpenManageAdministratorVersion,AgentlessInstall,FirmwareVersion,PlatformVersion,BootMode,SupportEndDate,WillAutoRenew,ModelNumber
2515,NULL,R90MB68E,2135460944462,R90MB68E,20FB005WUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 4th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FB005WUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2517,NULL,R90MB60P,2135460944185,R90MB60P,20FB005WUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 4th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FB005WUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2521,5CG6456029,5CG6456029,542920240093905,5CG6456029,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.6F,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2525,NULL,PC0JBC0U,1985257931934,PC0JBC0U,20ENS10E00,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P50,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20ENS10E00,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2527,NULL,PC0HVMM3,1985255519547,PC0HVMM3,20F9003GUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad T460s,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20F9003GUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2530,NULL,PC0FD21P,1985251293853,PC0FD21P,20EN001EUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P50,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20EN001EUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2531,5CG6456031,5CG6456031,542920240093933,5CG6456031,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.6F,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2532,5CG65188N0,5CG65188N0,542920293946044,5CG65188N0,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.74,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2538,NULL,4CV3275RXY,442529097956278,4CV3275RXY,HP Compaq Elite 8300 MT,NULL,Hewlett-Packard,Mini Tower,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP Compaq Elite 8300 MT,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2590,5CG645602S,5CG645602S,542920240093924,5CG645602S,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.6F,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2621,NULL,PC0HNLQ8,1985255145152,PC0HNLQ8,20F60093US,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X260,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20F60093US,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2625,NULL,000864371157,23047964577547,000864371157,Surface Book,NULL,Microsoft Corporation,LapTop,NULL,NULL,D:0B:09F:1C:03P:38,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Surface Book,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2631,5CG6505YMG,5CG6505YMG,542920292160136,5CG6505YMG,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.74,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2632,NULL,PC0JBC0T,1985257931933,PC0JBC0T,20ENS10E00,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P50,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20ENS10E00,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2634,NULL,R90KY2LJ,2135458653607,R90KY2LJ,20FB005WUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 4th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FB005WUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2636,NULL,9S717B112016ZG8000227,130776936680623354373473312964608,9S717B112016ZG8000227,GS73VR 6RF,NULL,"Micro-Star International Co., Ltd.",Notebook,NULL,NULL,REV:1.0,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,GS73VR 6RF,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2638,5CG5063K2W,5CG5063K2W,542917823012456,5CG5063K2W,HP EliteBook 840 G1,NULL,Hewlett-Packard,Notebook,NULL,NULL,A3009DD10303,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G1,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2649,NULL,9S716K212229ZH2000173,130776930717768726822277410193408,9S716K212229ZH2000173,GS63VR 7RF,NULL,"Micro-Star International Co., Ltd.",Notebook,NULL,NULL,REV:1.0,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,GS63VR 7RF,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2653,NULL,VMware-42 2f dd 73 9a a9 b7 d6-16 3a fd 92 4a 78 85 d8,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 2f dd 73 9a a9 b7 d6-16 3a fd 92 4a 78 85 d8,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2655,NULL,VMware-42 18 4f a6 c0 64 48 68-e0 a8 70 02 02 df 32 4c,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 18 4f a6 c0 64 48 68-e0 a8 70 02 02 df 32 4c,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2657,NULL,VMware-42 22 a9 b7 40 ad 41 db-ac f4 eb 34 ca 0f 36 f5,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 22 a9 b7 40 ad 41 db-ac f4 eb 34 ca 0f 36 f5,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2658,NULL,VMware-42 22 a8 0b 2d 2d b5 e7-bd 1e f0 53 af c1 fb 3d,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 22 a8 0b 2d 2d b5 e7-bd 1e f0 53 af c1 fb 3d,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2659,NULL,VMware-42 22 0a 9c 9f 30 f9 a4-4b d2 50 de 9e 91 5a 6a,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 22 0a 9c 9f 30 f9 a4-4b d2 50 de 9e 91 5a 6a,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2660,NULL,VMware-42 2f 8a 0e d6 39 04 cb-e6 a2 4c 35 b9 22 ef af,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 2f 8a 0e d6 39 04 cb-e6 a2 4c 35 b9 22 ef af,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2661,NULL,VMware-42 2f 17 a4 6b 1c 1e 16-7c c1 70 4c 1a 7a d4 3e,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 2f 17 a4 6b 1c 1e 16-7c c1 70 4c 1a 7a d4 3e,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2662,NULL,VMware-42 2f 43 f0 67 d3 47 e4-88 d8 c6 fd 92 9b a5 10,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 2f 43 f0 67 d3 47 e4-88 d8 c6 fd 92 9b a5 10,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2665,NULL,VMware-42 22 47 42 dd 26 98 b0-c8 13 2b d3 dd 8b b8 6b,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 22 47 42 dd 26 98 b0-c8 13 2b d3 dd 8b b8 6b,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2670,NULL,VMware-42 22 1f 71 1c e1 1d 17-25 e6 c1 d4 12 e7 cc ad,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 22 1f 71 1c e1 1d 17-25 e6 c1 d4 12 e7 cc ad,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2674,NULL,VMware-42 18 30 ae e4 ab 14 1b-a6 74 64 ef 99 55 15 e7,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 18 30 ae e4 ab 14 1b-a6 74 64 ef 99 55 15 e7,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2675,NULL,VMware-42 22 6d 0e 32 8f 17 e2-70 c9 18 f4 6f 03 76 3f,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 22 6d 0e 32 8f 17 e2-70 c9 18 f4 6f 03 76 3f,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2676,NULL,VMware-42 22 2c e5 81 a9 ab c1-13 8a 9b 5a 20 c6 e7 c0,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 22 2c e5 81 a9 ab c1-13 8a 9b 5a 20 c6 e7 c0,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2678,NULL,VMware-42 2f da 5a 96 d3 da 14-19 4e c3 df 02 c1 9c b7,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 2f da 5a 96 d3 da 14-19 4e c3 df 02 c1 9c b7,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2683,NULL,R90KY2HY,2135458653478,R90KY2HY,20FB005WUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 4th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FB005WUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2690,NULL,PC0L3XPR,1985260946031,PC0L3XPR,20EQS14X01,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P50,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20EQS14X01,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2696,NULL,005881664857,530998125768763,005881664857,Surface Book,NULL,Microsoft Corporation,LapTop,NULL,NULL,D:0B:09F:1C:03P:38,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Surface Book,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2698,NULL,4MLWJ72,10074175022,4MLWJ72,Latitude E6540,NULL,Dell Inc.,LapTop,NULL,NULL,00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E6540,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2707,NULL,R90MGZ7K,2135461215296,R90MGZ7K,20FB002LUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 4th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FB002LUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2720,NULL,PC04T1QR,1985233564179,PC04T1QR,20BW0005CD,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad T450s,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20BW0005CD,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2728,NULL,1QG7CG2,3776119490,1QG7CG2,Precision 5510,NULL,Dell Inc.,LapTop,NULL,NULL,A01,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Precision 5510,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2729,5CG6495K60,5CG6495K60,542920246791768,5CG6495K60,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.74,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2737,NULL,R90KVVXR,2135458551663,R90KVVXR,20FB005WUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 4th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FB005WUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2739,NULL,PC0K6DJR,1985259380247,PC0K6DJR,20EN003APB,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P50,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20EN003APB,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2740,NULL,PC0J0U40,1985257442160,PC0J0U40,20EN003APB,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P50,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20EN003APB,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2742,NULL,PC0K6DE4,1985259380044,PC0K6DE4,20EN0036PB,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P50,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20EN0036PB,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2752,5CD7137704,5CD7137704,542687139681844,5CD7137704,HP EliteBook Folio 1040 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 01.72,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook Folio 1040 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2757,5CD713771K,5CD713771K,542687139681896,5CD713771K,HP EliteBook Folio 1040 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 01.72,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook Folio 1040 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2759,5CD713770G,5CD713770G,542687139681856,5CD713770G,HP EliteBook Folio 1040 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 01.72,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook Folio 1040 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2761,NULL,VMware-42 39 5e 4b 92 3e 75 03-be 36 24 4d 27 15 e1 2e,86ware-42 39 5e 4b 92 3e 75 03-be 36 24 4d 27 15 e1 2e,VMware-42 39 5e 4b 92 3e 75 03-be 36 24 4d 27 15 e1 2e,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2763,NULL,VMware-42 2e 74 c2 f0 be aa f1-f7 fc d1 94 83 b2 ad 98,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 2E 74 C2 F0 BE AA F1-F7 FC D1 94 83 B2 AD 98,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2769,NULL,VMware-42 2e 14 8e f3 7e 0c ec-2e 73 26 08 55 71 c8 9b,1024448542608655600000000000000000000000000000000000000000000000000000000000000000000,VMware-42 2e 14 8e f3 7e 0c ec-2e 73 26 08 55 71 c8 9b,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2772,5CG7115Z6Y,5CG7115Z6Y,542922228758122,5CG7115Z6Y,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.77,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2776,NULL,PC0LAZ6V,1985261274535,PC0LAZ6V,20FAS5FY04,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad T460s,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FAS5FY04,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2783,NULL,R90N82CR,2135462479083,R90N82CR,20FB002LUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 4th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FB002LUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2784,NULL,VMware-42 34 74 6f e8 26 02 62-10 ff 78 6b f5 65 16 6a,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 34 74 6f e8 26 02 62-10 ff 78 6b f5 65 16 6a,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2785,NULL,VMware-42 34 8d ba cf d4 7d e0-eb 3f 7d 42 6f 96 4f 5b,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 34 8d ba cf d4 7d e0-eb 3f 7d 42 6f 96 4f 5b,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2788,5CG53503X1,5CG53503X1,542918002570453,5CG53503X1,HP EliteBook 840 G2,NULL,Hewlett-Packard,Notebook,NULL,NULL,A3009D510303,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G2,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2795,NULL,PC0L0E6Q,1985260780754,PC0L0E6Q,20ENS1B000,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P50,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20ENS1B000,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2798,NULL,R90MECC8,2135461092344,R90MECC8,20FB002LUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 4th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FB002LUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2810,NULL,R90MECKZ,2135461092659,R90MECKZ,20FB002LUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 4th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20FB002LUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2813,NULL,6NKZK72,14486667518,6NKZK72,Precision 7510,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Precision 7510,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2821,NULL,DBX0NC2,29018755874,DBX0NC2,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2828,NULL,VMware-42 03 b5 6b 16 fc b0 e7-f1 58 a9 12 be fd 5c 43,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMWARE-42 03 B5 6B 16 FC B0 E7-F1 58 A9 12 BE FD 5C 43,"VMware7,1",NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"VMware7,1",NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2830,5CG71165GK,5CG71165GK,542922228766244,5CG71165GK,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.77,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2832,NULL,PC0L0E6P,1985260780753,PC0L0E6P,20ENS1B000,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P50,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20ENS1B000,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2850,5CG7153CPX,5CG7153CPX,542922235354149,5CG7153CPX,HP EliteBook 840 G4,NULL,HP,Notebook,NULL,NULL,KBC Version 45.34,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G4,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2852,NULL,PK0L9T4,55629874408,PK0L9T4,243852U,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad W530,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,243852U,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
